age,annual_income,is_salaried,investment_80c,investment_80d,home_loan_interest,education_loan_interest,donations_80g,other_deductions,standard_deduction,taxable_old,tax_old,taxable_new,tax_new,best_regime
21,88046,1,2264,996,6364,90,98,564,50000,27670,0.0,81682,0.0,old
22,234803,1,21376,2807,17081,714,264,1031,50000,141530,0.0,217722,0.0,old
22,895592,1,70852,5760,0,980,1338,6318,50000,760344,67151.55,895592,41141.57,new
34,598842,1,16183,8289,35424,1628,1882,2971,50000,482465,0.0,563418,0.0,old
49,2206232,0,94255,9669,88326,5164,0,23108,0,1985710,424541.52,2117906,338386.67,new
18,189243,1,8853,2999,17579,193,841,1441,50000,107337,0.0,171664,0.0,old
25,164795,1,4213,2132,8712,70,526,463,50000,98679,0.0,156083,0.0,old
63,117360,0,10643,540,0,464,174,1122,0,104417,0.0,117360,0.0,old
51,148686,0,11383,69,8251,318,695,787,0,127183,0.0,140435,0.0,old
30,375893,1,10667,5203,24223,151,1741,2677,50000,281231,0.0,351670,0.0,old
69,433414,1,22907,6516,12525,1130,1483,5006,50000,333847,0.0,420889,0.0,old
21,343093,0,5877,4265,21812,1489,31,2649,0,306970,0.0,321281,0.0,old
35,128285,1,15107,1821,7777,234,0,794,50000,52552,0.0,120508,0.0,old
26,488528,1,65522,5422,16133,601,535,2835,50000,347480,0.0,472395,0.0,old
52,2977886,1,81799,5373,93456,4899,2350,9334,50000,2730675,656970.6,2884430,577542.16,new
52,721064,1,16751,7033,42973,1348,347,1852,50000,600760,33958.08,678091,0.0,new
51,767444,1,46550,8892,12231,907,425,5981,50000,642458,42631.26,755213,26542.15,new
59,160214,1,9715,1990,7420,241,633,1027,50000,89188,0.0,152794,0.0,old
28,752987,0,79391,1195,21016,2539,4665,5228,0,638953,41902.22,731971,24124.98,new
53,4946380,1,150000,36011,303349,5021,12248,22785,50000,4470315,1199738.28,4746380,1158470.56,new
61,152089,1,6679,1067,2995,89,0,805,50000,90454,0.0,149094,0.0,old
21,898914,1,67342,11629,54555,2348,4668,4449,50000,703923,55415.98,844359,35813.34,new
21,4088518,0,150000,50000,243484,13377,10779,23392,0,3640970,940982.64,3888518,890817.62,new
32,3751494,0,150000,50000,65540,98,3646,852,0,3481358,891183.7,3685954,827617.65,new
51,2897087,0,121082,30580,121957,4290,2102,4431,0,2612645,620145.24,2775130,543440.56,new
43,81404,1,3152,33,8656,112,413,207,50000,18831,0.0,72748,0.0,old
35,298840,1,26629,1619,112,206,726,1019,50000,218529,0.0,298728,0.0,old
60,237822,0,1650,1975,12967,389,407,1899,0,218535,0.0,224855,0.0,old
50,271943,1,23186,239,19844,462,488,2670,50000,175054,0.0,252099,0.0,old
65,981734,1,37504,14476,96425,1610,0,9786,50000,771933,69562.06,885309,40072.14,new
18,656604,1,51752,8790,47258,119,2590,1101,50000,494994,0.0,609346,0.0,old
24,3472417,1,67937,8060,324397,13299,0,26063,50000,3107058,774402.1,3272417,698594.1,new
55,474260,1,38390,3820,47974,1089,758,3320,50000,328909,0.0,426286,0.0,old
54,631998,1,20682,4425,41623,1317,1743,441,50000,511767,15447.54,590375,0.0,new
27,846165,1,62411,7987,50538,106,1680,4723,50000,668720,48093.76,795627,30745.21,new
58,674662,1,54943,972,30828,2230,526,2213,50000,532950,19853.6,643834,0.0,new
67,181856,0,13616,1684,6181,150,252,512,0,159461,0.0,175675,0.0,old
52,89283,0,5165,1513,1306,229,220,181,0,80669,0.0,87977,0.0,old
22,2574456,0,115463,12601,129399,4839,4367,8387,0,2299400,522412.8,2445057,440457.78,new
20,597193,1,29166,10085,29838,634,1368,1105,50000,474997,0.0,567355,0.0,old
30,4653822,1,150000,43634,518755,17272,7268,26624,50000,4159024,1102615.49,4453822,1067192.46,new
45,799983,1,34583,9060,0,2572,3339,5545,50000,694884,53535.87,799983,31198.23,new
25,385618,1,27488,1856,6337,235,849,1077,50000,297776,0.0,379281,0.0,old
32,977278,0,68908,10120,43174,2032,858,6384,0,845802,84926.82,934104,45146.82,new
33,137996,1,14612,2460,4323,236,582,1039,50000,64744,0.0,133673,0.0,old
57,4462441,0,150000,47123,354055,12649,2624,12026,0,4038019,1064861.93,4262441,1007481.59,new
29,356362,0,36906,5193,0,641,667,2820,0,310135,0.0,356362,0.0,old
46,511924,1,13602,5119,20357,0,2246,1804,50000,418796,0.0,491567,0.0,old
62,160684,0,12140,689,11640,364,193,869,0,134789,0.0,149044,0.0,old
45,141305,1,7144,1442,12499,564,429,709,50000,68518,0.0,128806,0.0,old
19,2704591,1,130805,28983,200758,2562,3796,3686,50000,2284759,517844.81,2504591,459032.39,new
54,327274,1,9940,2079,31699,723,617,146,50000,232070,0.0,295575,0.0,old
34,520432,1,0,4842,11507,742,2209,617,50000,450515,0.0,508925,0.0,old
32,404276,1,22781,4399,12242,441,448,4705,50000,309260,0.0,392034,0.0,old
44,285984,0,16414,3822,19510,337,380,1333,0,244188,0.0,266474,0.0,old
41,4379935,1,150000,50000,294510,12189,6953,23578,50000,3887215,1017811.08,4179935,981739.72,new
48,292340,0,24330,1048,0,861,485,530,0,265086,0.0,292340,0.0,old
32,419440,0,39577,16,37421,908,1170,2211,0,338137,0.0,382019,0.0,old
44,2900753,1,150000,25205,229908,1116,7194,13359,50000,2453879,570610.25,2700753,520234.94,new
68,4650667,1,150000,50000,123183,7523,5088,5216,50000,4259657,1134012.98,4527484,1090175.01,new
51,829697,1,36622,6602,16695,1854,147,4039,50000,713738,57457.5,813002,32552.21,new
32,1650545,1,89374,13962,69940,121,881,8067,50000,1418200,247478.4,1580605,170748.76,new
57,370210,1,15900,5902,15601,363,372,1702,50000,280370,0.0,354609,0.0,old
32,245126,0,5895,0,19989,720,377,1070,0,217075,0.0,225137,0.0,old
67,135900,0,8524,573,8121,560,289,929,0,116904,0.0,127779,0.0,old
47,192968,1,11972,1270,10421,325,36,676,50000,118268,0.0,182547,0.0,old
60,475631,1,39902,6005,39881,1081,1449,2928,50000,334385,0.0,435750,0.0,old
55,826913,0,12664,5429,17773,1551,1416,4229,0,783851,72041.01,809140,32150.56,new
59,576607,0,31100,2879,64702,493,1376,2332,0,473725,0.0,511905,0.0,old
38,731682,1,17635,6691,43098,2438,1185,9203,50000,601432,34097.86,688584,0.0,new
46,397229,1,11872,6188,29242,876,0,2403,50000,296648,0.0,367987,0.0,old
34,138536,1,11338,323,7110,468,484,736,50000,68077,0.0,131426,0.0,old
55,1931405,1,150000,12351,96539,640,7540,8769,50000,1605566,305936.59,1834866,250078.19,new
53,914244,1,81139,10167,14427,763,1932,1529,50000,754287,65891.7,899817,41580.97,new
69,180587,0,4419,64,6732,295,200,1257,0,167620,0.0,173855,0.0,old
46,149167,0,5971,767,9272,420,381,898,0,131458,0.0,139895,0.0,old
67,734567,1,26836,8542,16001,1606,2422,2862,50000,626298,39269.98,718566,22730.86,new
58,63301,1,5852,432,811,154,147,141,50000,5764,0.0,62490,0.0,old
61,4994090,0,0,49667,473958,13296,21215,29608,0,4680304,1265254.85,4794090,1173356.08,new
37,1058298,1,33435,19189,24832,1307,1453,7864,50000,920218,100405.34,1033466,57220.7,new
58,674343,0,13809,6809,53703,488,1593,1352,0,596589,33090.51,620640,0.0,new
69,835848,1,14749,10857,0,1102,3786,2193,50000,753161,65657.49,835848,34928.19,new
26,256663,0,5631,2932,5138,327,655,1374,0,240606,0.0,251525,0.0,old
39,126387,0,6775,2343,14209,325,434,1034,0,101267,0.0,112178,0.0,old
60,124062,0,0,648,3449,364,54,1038,0,118509,0.0,120613,0.0,old
41,273741,1,10047,1589,11437,240,680,1002,50000,198746,0.0,262304,0.0,old
52,972621,1,65761,11123,44748,1338,1751,10849,50000,787051,72706.61,927873,44498.79,new
52,155791,1,15176,2235,3711,214,110,665,50000,83680,0.0,152080,0.0,old
67,4153973,1,150000,50000,95676,0,650,27753,50000,3779894,984326.93,4058297,943788.66,new
20,892496,1,98044,5549,52849,1187,1592,6603,50000,676672,49747.78,839647,35323.29,new
56,638556,1,25424,9082,21512,367,323,0,50000,531848,19624.38,617044,0.0,new
61,3154319,1,150000,50000,132078,9403,4768,15531,50000,2742539,660672.17,3022241,620539.19,new
48,588909,0,72262,3603,0,1319,574,3676,0,507475,14554.8,588909,0.0,new
49,1782623,1,150000,28107,79299,1448,4311,8605,50000,1460853,260786.14,1703324,209037.09,new
59,723099,1,74446,12279,1398,3010,2535,2369,50000,577062,29028.9,721701,23056.9,new
45,499587,0,13398,7107,584,1360,1525,1822,0,473791,0.0,499003,0.0,old
20,997931,0,68048,11928,52588,1579,1221,7195,0,855372,86917.38,945343,46315.67,new
49,2055893,1,89211,0,153140,3246,5259,17148,50000,1737889,347221.37,1902753,271258.94,new
59,793663,0,9032,7457,61686,1308,2921,3916,0,707343,56127.34,731977,24125.61,new
42,952718,1,91964,12750,119069,1900,861,5872,50000,670302,48422.82,833649,34699.5,new
25,839587,1,60550,4278,90862,864,3242,6507,50000,623284,38643.07,748725,25867.4,new
22,337049,1,21167,4934,18269,0,1287,2999,50000,238393,0.0,318780,0.0,old
23,795402,1,45132,1255,35391,1135,0,2509,50000,659980,46275.84,760011,27041.14,new
37,417288,1,16846,6836,7628,736,0,1359,50000,333883,0.0,409660,0.0,old
47,417382,0,49403,6343,14113,1007,0,0,0,346516,0.0,403269,0.0,old
60,91527,1,5203,1186,2868,77,468,0,50000,31725,0.0,88659,0.0,old
69,375328,1,21819,0,3861,278,60,1794,50000,297516,0.0,371467,0.0,old
44,765145,1,40019,8755,29016,2689,556,418,50000,633692,40807.94,736129,24557.42,new
54,313488,1,15050,3933,14889,580,0,2212,50000,226824,0.0,298599,0.0,old
32,181792,1,11431,505,11723,443,370,684,50000,106636,0.0,170069,0.0,old
31,536703,1,31986,2886,8835,1657,1009,1301,50000,439029,0.0,527868,0.0,old
54,853929,1,29501,9865,94450,1219,877,3576,50000,664441,47203.73,759479,26985.82,new
54,371197,0,3240,5342,0,890,1387,1306,0,359032,0.0,371197,0.0,old
41,771401,1,70841,12257,31312,1620,316,1012,50000,604043,34640.94,740089,24969.26,new
65,896299,1,26652,4853,61835,1140,3549,3393,50000,744877,63934.42,834464,34784.26,new
34,449398,1,10638,6379,33050,97,1083,4060,50000,344091,0.0,416348,0.0,old
53,768789,1,69722,10933,2689,1111,1492,3637,50000,629205,39874.64,766100,27674.4,new
65,2206260,0,125926,16727,74874,5539,2907,24187,0,1956100,415303.2,2131386,342592.43,new
32,325437,1,1158,2028,30710,1315,30,2178,50000,238018,0.0,294727,0.0,old
20,165529,0,6275,191,9710,169,185,560,0,148439,0.0,155819,0.0,old
67,4752531,1,150000,4979,220195,7888,13426,40479,50000,4285759,1142156.81,4552531,1097989.67,new
59,150360,1,13121,898,7809,336,597,1060,50000,76539,0.0,142551,0.0,old
50,345422,1,11827,1765,21995,1056,1445,98,50000,257236,0.0,323427,0.0,old
35,754614,1,36265,4689,39508,1454,647,4392,50000,617659,37473.07,715106,22371.02,new
20,2964999,1,150000,41556,201293,9316,8529,10852,50000,2494746,583360.75,2764999,540279.69,new
69,837392,0,83714,8808,25097,2776,1878,3196,0,711923,57079.98,812295,32478.68,new
67,501063,1,24827,1655,20225,988,562,4283,50000,398523,0.0,480838,0.0,old
39,62227,1,2400,643,6058,99,182,137,50000,2708,0.0,56169,0.0,old
41,998426,1,65046,9771,21343,2248,1212,6480,50000,842326,84203.81,977083,49616.63,new
21,108985,0,12743,690,5006,126,336,0,0,90084,0.0,103979,0.0,old
69,350132,1,39441,5566,14825,1118,0,2532,50000,236650,0.0,335307,0.0,old
64,4210994,0,150000,50000,400753,5603,6274,5970,0,3793147,988461.86,4010994,929030.13,new
27,780684,0,39341,5662,34962,626,2748,0,0,697345,54047.76,745722,25555.09,new
29,3195843,0,150000,9812,0,13444,4519,5940,0,3012128,744783.94,3195843,674703.02,new
33,677972,1,61093,6030,0,1445,785,2483,50000,556136,24676.29,677972,0.0,new
53,189679,0,20904,1407,15130,483,0,1338,0,150417,0.0,174549,0.0,old
50,173780,0,4497,907,7947,432,359,843,0,158795,0.0,165833,0.0,old
29,70775,1,3843,610,3935,287,268,287,50000,11545,0.0,66840,0.0,old
27,54449,1,2795,387,6358,206,97,294,50000,0,0.0,48091,0.0,old
36,341235,1,19715,7222,25485,709,413,781,50000,236910,0.0,315750,0.0,old
19,56928,1,6187,258,2132,156,0,494,50000,0,0.0,54796,0.0,old
65,136947,0,7609,2931,5851,484,291,415,0,119366,0.0,131096,0.0,old
20,137833,1,12781,1312,3389,283,77,1869,50000,68122,0.0,134444,0.0,old
23,162384,1,3357,1921,6149,201,547,498,50000,99711,0.0,156235,0.0,old
59,122113,1,3462,1425,9409,362,137,154,50000,57164,0.0,112704,0.0,old
50,1691927,0,150000,1230,89337,1938,992,5520,0,1442910,255187.92,1602590,177608.08,new
51,1315145,1,16150,17532,111574,3855,902,1747,50000,1113385,152376.12,1203571,83942.77,new
53,1353946,1,15359,11141,42526,2376,604,0,50000,1231940,189365.28,1311420,106375.36,new
30,103767,0,1077,1233,7863,211,309,854,0,92220,0.0,95904,0.0,old
64,105276,0,737,434,3772,96,258,280,0,99699,0.0,101504,0.0,old
26,61264,0,4788,644,5040,150,288,166,0,50188,0.0,56224,0.0,old
68,1868255,1,83201,14934,172884,2866,624,7344,50000,1536402,284357.42,1695371,206555.75,new
56,198879,1,387,1447,17630,217,406,1728,50000,127064,0.0,181249,0.0,old
26,341331,1,14763,1694,19113,458,0,1485,50000,253818,0.0,322218,0.0,old
41,225613,0,13795,609,3087,199,886,1473,0,205564,0.0,222526,0.0,old
59,856533,1,55434,7333,40287,2225,214,3102,50000,697938,54171.1,816246,32889.58,new
63,907952,1,16089,4375,31715,2576,2894,6425,50000,793878,74126.62,876237,39128.65,new
64,202888,1,13894,825,8194,874,315,1226,50000,127560,0.0,194694,0.0,old
56,1131077,1,20521,3164,82624,5227,0,7528,50000,962013,109098.7,1048453,59558.67,new
30,79342,0,3396,1100,7746,146,25,210,0,66719,0.0,71596,0.0,old
45,86215,1,4405,1011,2970,162,216,234,50000,27217,0.0,83245,0.0,old
53,3953627,1,150000,50000,502961,5297,25317,20896,50000,3452117,882060.5,3753627,848731.62,new
68,480229,1,43759,3289,36889,146,679,1155,50000,344312,0.0,443340,0.0,old
57,222008,0,19848,1722,18005,559,473,338,0,181063,0.0,204003,0.0,old
53,70864,1,4522,908,2639,166,222,104,50000,12303,0.0,68225,0.0,old
27,213924,1,5045,4509,16045,525,510,1097,50000,136193,0.0,197879,0.0,old
20,71780,1,6526,912,1460,148,382,262,50000,12090,0.0,70320,0.0,old
19,718573,1,7606,10894,68345,1424,1429,3532,50000,575343,28671.34,650228,0.0,new
20,650214,1,64336,6720,40178,1975,1344,3511,50000,482150,0.0,610036,0.0,old
65,253367,1,13182,3729,19424,374,918,1462,50000,164278,0.0,233943,0.0,old
26,4049083,0,150000,23711,184369,14403,0,16173,0,3660427,947053.22,3864714,883390.77,new
30,475587,0,29516,5788,1017,1605,2066,3135,0,432460,0.0,474570,0.0,old
54,487376,0,33570,2024,28986,567,1469,3393,0,417367,0.0,458390,0.0,old
24,239745,1,10737,3531,13075,174,201,1507,50000,160520,0.0,226670,0.0,old
58,228948,1,13236,565,12033,263,340,2243,50000,150268,0.0,216915,0.0,old
45,249722,1,17607,2472,18622,316,299,493,50000,159913,0.0,231100,0.0,old
53,4104294,1,150000,50000,164426,6347,17385,38576,50000,3627560,936798.72,3939868,906838.82,new
33,145320,1,7985,847,4828,394,348,1326,50000,79592,0.0,140492,0.0,old
49,135511,1,8280,1500,4462,200,118,739,50000,70212,0.0,131049,0.0,old
69,319548,1,18124,4990,20735,561,1365,2013,50000,221760,0.0,298813,0.0,old
44,260814,1,21606,2318,16269,1069,480,2087,50000,166985,0.0,244545,0.0,old
57,566468,1,33583,3572,20209,1221,440,2727,50000,454716,0.0,546259,0.0,old
23,898730,1,45373,2190,94084,386,2017,4753,50000,699927,54584.82,804646,31683.18,new
39,3823872,1,150000,35237,401213,2646,45,22614,50000,3363330,854358.96,3623872,808248.06,new
38,382810,0,30785,437,23461,1029,828,2507,0,323763,0.0,359349,0.0,old
58,381470,1,26761,1810,16049,614,870,897,50000,284469,0.0,365421,0.0,old
62,425750,0,38809,8013,30507,1690,1402,1146,0,344183,0.0,395243,0.0,old
28,287590,1,29410,1283,18849,450,641,601,50000,186356,0.0,268741,0.0,old
69,2987137,0,116932,44227,114998,7752,2064,21401,0,2679763,641086.06,2872139,573707.37,new
42,1569821,1,102466,24049,50252,311,2074,3633,50000,1337036,222155.23,1519569,151705.53,new
63,794018,1,97513,2480,49119,1979,707,3310,50000,588910,31493.28,744899,25469.5,new
28,88036,1,4446,1051,3693,43,329,639,50000,27835,0.0,84343,0.0,old
69,561447,1,17059,8861,7642,1666,774,3874,50000,471571,0.0,553805,0.0,old
52,97519,0,3118,1932,7484,296,157,75,0,84457,0.0,90035,0.0,old
31,1901171,1,128540,32147,62532,766,4201,4487,50000,1618498,309971.38,1838639,251255.37,new
55,157055,1,8714,1693,12258,873,615,1346,50000,81556,0.0,144797,0.0,old
35,277820,1,20195,4321,18894,1040,551,1125,50000,181694,0.0,258926,0.0,old
50,576873,1,52656,4358,48607,1423,1328,2356,50000,416145,0.0,528266,0.0,old
27,115241,1,7674,1514,9393,179,159,1233,50000,45089,0.0,105848,0.0,old
46,662884,0,38906,9392,32104,1751,2214,4965,0,573552,28298.82,630780,0.0,new
68,413428,1,0,6781,33386,910,955,1129,50000,320267,0.0,380042,0.0,old
41,2917895,1,150000,1888,233261,9317,1190,596,50000,2504904,586530.05,2717895,525583.24,new
66,124214,1,11831,2515,11533,339,0,543,50000,47453,0.0,112681,0.0,old
38,549371,1,6009,10727,18908,684,2290,4994,50000,455759,0.0,530463,0.0,old
35,1709354,1,27166,5232,39811,2844,625,11161,50000,1572515,295624.68,1669543,198497.42,new
28,682004,0,29055,4551,26949,1500,1394,7077,0,611478,36187.42,655055,0.0,new
44,940323,0,56525,10317,68780,785,1599,9444,0,792873,73917.58,871543,38640.47,new
23,481313,1,65675,4473,20993,775,2182,4587,50000,332628,0.0,460320,0.0,old
58,3858574,0,97732,7559,202483,9663,13784,6884,0,3522952,904161.02,3658574,819075.09,new
66,665852,0,35701,8075,23215,1033,434,3022,0,594372,32629.38,642637,0.0,new
27,70360,0,6333,544,6834,0,150,326,0,56173,0.0,63526,0.0,old
55,1008735,1,37978,2832,60135,2149,674,1480,50000,853487,86525.3,948600,46654.4,new
62,121836,1,1195,1613,4399,436,384,254,50000,63555,0.0,117437,0.0,old
55,457655,1,33122,8079,1700,1788,94,748,50000,362124,0.0,455955,0.0,old
65,347565,1,22461,3010,32849,472,447,228,50000,238098,0.0,314716,0.0,old
53,127355,1,2554,1375,10481,323,302,222,50000,62098,0.0,116874,0.0,old
28,874389,0,48769,8247,49449,2465,2595,2241,0,760623,67209.58,824940,33793.76,new
66,100500,1,6203,1378,4261,111,384,479,50000,37684,0.0,96239,0.0,old
43,166663,1,11727,374,10427,406,0,429,50000,93300,0.0,156236,0.0,old
45,2805968,1,150000,36733,0,8296,3045,0,50000,2557894,603062.93,2805968,553062.02,new
55,624516,1,48450,4504,18407,832,871,4997,50000,496455,0.0,606109,0.0,old
28,390126,0,20980,5044,32943,604,832,1531,0,328192,0.0,357183,0.0,old
18,209075,1,12975,2853,148,484,0,2303,50000,140312,0.0,208927,0.0,old
35,68188,1,4279,1108,1573,21,244,201,50000,10762,0.0,66615,0.0,old
51,294338,1,15149,3041,20014,204,270,1328,50000,204332,0.0,274324,0.0,old
49,74695,1,4543,989,5563,212,118,759,50000,12511,0.0,69132,0.0,old
52,671195,1,61613,11569,13969,0,3390,5340,50000,525314,18265.31,657226,0.0,new
22,590836,1,29349,3354,25524,1398,1147,0,50000,480064,0.0,565312,0.0,old
54,553984,1,48049,2718,41981,1419,1218,3506,50000,405093,0.0,512003,0.0,old
28,894696,1,40463,7499,68729,1999,1679,7767,50000,716560,58044.48,825967,33900.57,new
21,415198,0,48859,4331,25248,1984,1222,2904,0,330650,0.0,389950,0.0,old
39,346624,1,17015,3080,11718,391,0,222,50000,264198,0.0,334906,0.0,old
68,246176,1,4027,2589,3426,235,29,0,50000,185870,0.0,242750,0.0,old
32,123487,1,4464,2137,11085,142,8,120,50000,55531,0.0,112402,0.0,old
22,184525,1,13637,540,8922,318,219,2427,50000,108462,0.0,175603,0.0,old
66,930598,1,33863,4054,10980,2588,2553,6480,50000,820080,79576.64,919618,43640.27,new
19,1112646,1,119225,18701,0,3793,3225,1074,50000,916628,99658.62,1112646,69572.78,new
33,209348,1,5653,2769,6163,378,439,1170,50000,142776,0.0,203185,0.0,old
21,289040,1,32516,1640,21547,226,103,2063,50000,180945,0.0,267493,0.0,old
52,1756946,1,150000,17859,50867,4802,3671,13591,50000,1466156,262440.67,1706079,209896.65,new
63,596498,1,67361,12095,56679,1517,327,6920,50000,401599,0.0,539819,0.0,old
18,132525,1,10037,1063,7609,298,382,987,50000,62149,0.0,124916,0.0,old
69,750180,1,66593,6756,49010,1879,1906,440,50000,573596,28307.97,701170,20921.68,new
19,81285,1,1504,923,1565,220,33,347,50000,26693,0.0,79720,0.0,old
32,192532,1,22344,1969,12328,404,425,0,50000,105062,0.0,180204,0.0,old
29,876632,1,79008,20018,57344,954,1928,1869,50000,665511,47426.29,819288,33205.95,new
57,236564,1,19587,891,16916,0,546,620,50000,148004,0.0,219648,0.0,old
66,647605,1,15910,5665,7285,1941,0,2398,50000,564406,26396.45,640320,0.0,new
47,551075,1,2319,5727,20677,659,603,3774,50000,467316,0.0,530398,0.0,old
33,92848,1,6639,0,4778,320,236,556,50000,30319,0.0,88070,0.0,old
27,143195,1,8897,1271,2087,141,370,1306,50000,79123,0.0,141108,0.0,old
36,95990,0,5616,1189,3423,138,0,355,0,85269,0.0,92567,0.0,old
51,594417,1,18692,4896,12807,0,667,2950,50000,504405,13916.24,581610,0.0,new
25,260807,1,16066,30,5867,77,438,1694,50000,186635,0.0,254940,0.0,old
63,990172,1,70916,9859,54898,1329,1171,7347,50000,794652,74287.62,935274,45268.5,new
65,320864,0,39236,4464,17255,834,1185,1507,0,256383,0.0,303609,0.0,old
25,434204,1,33129,3176,30808,1094,426,3231,50000,312340,0.0,403396,0.0,old
56,794367,1,39705,10374,38392,1491,1782,3042,50000,649581,44112.85,755975,26621.4,new
23,523284,1,31844,2023,18053,2228,1466,3127,50000,414543,0.0,505231,0.0,old
29,827805,1,51292,8890,20935,1607,748,2640,50000,691693,52872.14,806870,31914.48,new
32,4682958,0,150000,48957,495312,18689,5441,4865,0,4255006,1132561.87,4482958,1076282.9,new
49,2332888,0,150000,23190,56438,7197,11166,7125,0,2077772,453264.86,2276450,387852.4,new
18,258759,0,13010,1977,17816,255,289,862,0,224550,0.0,240943,0.0,old
46,377743,1,18841,5770,29601,794,265,1394,50000,271078,0.0,348142,0.0,old
39,120819,1,7524,1654,6056,245,498,719,50000,54123,0.0,114763,0.0,old
50,2044644,1,89410,26478,142367,7342,4314,7493,50000,1717240,340778.88,1902277,271110.42,new
